Text,Toxic/Not Toxic
@DimaSadek الحاقد اعمى وانت حاقدة ع هبل�,1
@DimaSadek مش قاهرك الا العونيه انت �� شو وقحه لو  بتعيرينا سكوتك  بليز شو بكون افضل �,1
@DimaSadek نضبي يا فتانة نضبي يا #ديما_الواطية,1
@berrynawal من الصحفيات العبقريات !!!!,0
"لو فعلا تغيرت عقلية الحكومة بالادارة كان اول شي عملوه هو اقالة كافة ما يطلق عليهم لقب ""وزير دولة"" @walidjoumblatt… https://t.co/myhwYhOsWU",0
@DimaSadek الطرقات بدها تفتح غص من عن لي خلفك يا بنت الجزمة,1
@DimaSadek ولا تهتمي ديما. صرمايتك برأسهم,0
@yumnafawaz شو فقيرة وقلبك على الغلابة.,0
@Jessicaazar انت كيف بتحترمي حالك و بترددي هيك جماة معيبة بحق المرأة اولا ووالدة وزير تانيا... ان هيدي ام!!!! اذا عندك ام,0
@DimaSadek خلص خرسي,1
@aya_atat_ @DimaSadek السيد تحت رجلي,0
@DimaSadek وحده بلا أخلاق حقق سرماية,1
@Nisso_andro @DimaSadek خسارة بنت كلب,1
@yumnafawaz عنجد صايرة تافهة و انفضحت عالتقيل كيف منحازة,1
@DimaSadek مسكينة يا ديما تمسحتي شي بينفخ فيكي وشي بيبزق عليكي طز فيكي على هالاخرة,1
@DimaSadek من أراد أن يعرف أخلاق  الحزب (الذي نسب نفسه الى الله) فليقرأ للمعلقين من أتباعه,0
@Jessicaazar اشتقنالك جيسيكا مش عم نشوفك كتير ❤,0
@nisrineangela @NicoleHajal هيدي جاهلة اصلا قراية ما بتعرف تقرا .. وشحتوا من قناة الحرة,1
@AristoRita @DimaSadek اشتاقت للبهدلة,1
@DimaSadek اخت ديما ذكري السيد أبو رميا عن الجمع بين الوزارة والنيابة هيدا الوعد مثل عن كل اقوالهم صح,0
@DimaSadek عادي لانك حرة ولأنهم عبيد..,0
"@berrynawal ست نوال انت أيقونة الثورة  وأعظم الاعلاميين
كلام من ذهب",0
@najd25449377 @DimaSadek @LBCI_NEWS لو الهبل بوجع لصرخت انت الى ما لا نهاية,1
@DimaSadek يا بهيمة شو الخلل اللي صار او المهم بدك تنهقي يقطع عمرك مين بين هالاعلاميين شو منحطة,1
@DimaSadek تافهة وراح تضلك تافهة,1
"RT @abedgsayed: @Jessicaazar نحنا على الأرض بطرابلس، نحنا الجيل الجديد و الشباب، مطلبنا الأساسي..

""انِّك ما تحكي بإسمنا لأنك ما بتمثلينا""",0
@AAroma123 @DimaSadek طولي بالك تعصبيش عالصبح,0
@DimaSadek إسمو سماحة السيد حسن نصرالله يا #ديما_الوطية,1
@DimaSadek شو رخيصة يا ديما,1
@DimaSadek بس ما شفناك تحت يا بنت الثورة,0
@DanielKaraki @DimaSadek سدي بوزك يا بنت الكلب يا واطية يا كركوبة يا كرخمي يا زقاقية، الله يلعن الي جابتك ريتا جابت كلبة جعارية ولا جابتك,1
@yumnafawaz فشرتي ياعميله ياام نص لسان,1
@DimaSadek @LBCI_NEWS مدام ديما بدي أسئلك اذا حدى عم يناصر قاتل هل هذا رأي ولا شو ، انا عم بسئل بشكل عام ولا بعرف ع… https://t.co/8tRCXZLp0C,0
"@DimaSadek ، طرابلس عروس الثورة وعروس لبنان ، 
وإنت يا عروس نوّرتِ طرابلس يا بطلة لبنان.",0
@DimaSadek يا حمارة يا سطله ما بتفهمي عربي ، سماحة الأمين العام تاج رأسك قال لن يسقط العهد ، جايبي العار لبلدتك الخيام ، تفه يا شاضومه,1
@berrynawal اي شكلك حابة تاكلي شي عصاية من شباب الخندق يلا ع طريق جاينك ����,1
@DimaSadek ما حدا غيركن عم بيعلم الشعب على قلة الاخلاق,0
@hassanmel1995 @DimaSadek ناقصنا امت يا مشاية تحكي هون هيدا الناقص,1
@DimaSadek شو خص الضاحية يا وسخة,1
@DimaSadek يوم الخميس الماضي غادرت ديما منزلها الزوجي الكائن في بيروت لتركب موتسيلات وتهرج على الشاشات وتتسكع في الطرقات,0
@DimaSadek انت راسك بدو تكسبر يا محرضة انت خرسي وخليكي بقرفك ببيروت ديما صادق اوسخ عالم,1
@berrynawal أصيلة و بنت أصل يا @berrynawal  و فعلاً أثبتي أنكِ وفية للبنان الله يحميكي و يحمي شيخ @saadhariri,0
@yumnafawaz ست يمنى ، إذا الكلام المسيء له تبعاته القانونية بهالأيام كتار لازم يتحاسبوا وخصوصا من هم في الساحات.,0
"RT @al_prince313: نانسي السبع 
طلعت اوسخ من بقية المذيعين ع شباب الحزب

مدري مقهوره او مفزوره 
المهم عم تنط سم كانت مستنفره �� https://t.co…",1
"@DimaSadek خليكي حرضي 
واطية 
يا واطية",1
@FouhoudLebanon @NicoleHajal @amanie_geha جيبي موافقة من بكركي والمفتي وانا بمشي معك,0
"@hozefa8143 @abdulbasit2019 @DimaSadek إذا فهمت هذا من كلامي
فهذا عقلك
وأنت حر به .",0
"@DimaSadek Dima
الله يقويكي ولا تتاثري لو قدر ذرة هذه أنفس مريضة وعلاجها صعب",0
@newjabha1 @DimaSadek معروف اديش حقك خلص خرسي بقا,1
@yumnafawaz أو تكوني مأجورة ومدفعلك..,0
"@DimaSadek
كلنا معك
#لبنان_ينتفص
#نصر_الله_واحد_منهن
#كلنا_ديما_صادق",0
"@JosephHusseini @berrynawal الله يحمي ال MTV وكل المراسلين و خصوصاً  @berrynawal والمصور خليل عقيقي
وباقي المراسلين… https://t.co/94PhDe7IsL",0
@DimaSadek يقبرك انشالله,1
@yumnafawaz براڤو و كلنا رح ننزل معكن ما حدا يبقى بالبيت,0
@DimaSadek شيوعية حاقدة,1
"@DimaSadek #بينوكيو_الثورة
#ديما_الكذابة",1
"@DimaSadek فتحي عيونك منيح
اتطلعي بالشوارع وبقلوب الناس بتعرفي وين صار العلم",0
"@DimaSadek ديما. انت احقر الناس 
انت وحدة بلا تربايه انت والي معك والي بحبك يا واطية",1
@AlJarasMagazine @yumnafawaz مين ضربك,0
@yumnafawaz تبقي سجليهن عا لوح تلج وشوفي شو بيطلعلك ان مفكره انتي غير الكل يعني كل الصحافيه تبهدله او جمالك غير شكل مصدقه حالك,0
@berrynawal اربطي زندك وحاجيكي تحريض انت وجماعتك,0
@DimaSadek موتي بغيضك يا منافقة,1
"تحية كبيرة للاعلامية #نانسي_السبع بمحاورتها ل #مي_خريش نائب رئيس #التيار_الوطني_الحر للشؤون السياسية 
تحية لجرأتك و… https://t.co/ppA097p5rD",0
@ahmedyassine30 نانسي السبع المتقلبة..,0
@yumnafawaz يمنى هيدي الاصلاحات قابلة للتعديل ،على الأقل فينا نبلّش من مطرح,0
@yumnafawaz @saadhariri يبدو أنك اكلي فول قبل النوم,0
@berrynawal بيلبقلك كيف ما تصورتي ووين ما كنتي ومع مين ما كنتي �,0
@yumnafawaz ما كنت عارف بتلدغي ب ر. مهضومه كتير,0
@berrynawal انت اول وحدة اذا بتدعسي ارض الجنوب الطاهر بتنجسيه يا منافقة,1
@DimaSadek اجر السيد أشرف منك �,1
@DimaSadek شعب أسقط صرماية لي هي انت �,1
@DimaSadek وإنت تركي إمو لباسيل ولاّ إمك أحلى من أمهات العالم خليكي تحسي وتعرفي شو آخرة المسبات,0
@DimaSadek سخيفة ومنحطة .. عملاء إسرائيل ما إلهم حق يحكوا .. كوني وطنية ولبنانية بالأول  وإرجعي تفلسفي  ..… https://t.co/0WrhNgTD3H,1
@DimaSadek تأكدي انك وجعتيهون وهني عم يحاولو يضربو رموز بالحراك ويبلشو التشكيك.الله يحميكي يا حرة ولكنهم عبيد ما بيعرفو الحرية,0
@LebJoker @DimaSadek ما في غير الله بينضف هيك بشر #ديما_الواطية,1
@berrynawal صحتين يا تافهه فرحتلك من كل قلبي ���,1
@DimaSadek #ديما_الوطية يكهربوكي ببريييييز,1
@DimaSadek كلي خرا الله يقطعك,1
@DimaSadek التظاهر شي وقطع الطرقات العامة شي تاني .. بلا تحوير للحقايق عذوقك .. مكشوفة,0
@Rimyasmin @PierreABISAAB @yumnafawaz حبيبي يمنى وديما وأشكالهم الصحفيات هدول بكون طريقة الرد تهكومية وتركيز على نق… https://t.co/V5u5bDbRm9,0
@DimaSadek العالم كلها بدها يا يا كلبة وبدو يضل قاعد على قلبك �,1
@DimaSadek روقي يا مقهورة,1
@DimaSadek ست ديما، معليش ما حدا أدك كان مبسوط بالهيلا الهيلا هو.. نزلت عليكي الأخلاق فجأة!!!,0
"@yumnafawaz غليظة والله 
خلص خففي شوي",1
@DimaSadek سنسقط عليكي ويتكسر راسك �,1
@DimaSadek انسة ديما بتمنا منك تحكي بشكل موضوع مش بالضغينة,0
@Jessicaazar شو في عنا من هل البضاعة الساقطة الزحّيفة المصلحجية,0
@DimaSadek انتي احلى عالم ��❤️,0
"@joellebouyounes افففففففف يا رب ... 
الله يحميكي ويريحنا من قرفون �",0
@DimaSadek يا ديما يا بطلة بتحكي بإسم الأبطال,0
@ALJADEEDNEWS �����ما أنت اطلعوك عكل شئ كان فيك تزيد شو ما بدك أو تستقيل من الحكومة!!!مزحة ما مرقت!!! @takalam… https://t.co/RIBf737uyf,0
@yumnafawaz عنجد لابسين اسود��,0
@riadkobaissi @DimaSadek معلمو مسكر كازينو لبنان عم بدير التظاهر من هونيك https://t.co/GKM9JsbCTn,0
@DimaSadek طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,1
@DimaSadek وسيسقط شعرك قريبا ... سوري,0
@DimaSadek ويمكن العالم ما بدها يياكي كمان !! عم تلاحظي نسبة الكره إلك أديش صارت ؟ أكيد اكتر من شيكاتك اللي ناطرة رياض سلامة يصرفها ..,0
@DimaSadek سدي بوزك يا عكروتي انت اساس الفتنة,1
@NicoleHajal لا، ولكن الجيش سيفتح الطرقات. من يريد ان يتظاهر، فليتظاهر في الساحات العامة وليس بقطع الطرقات. اسألي اهلك من كان يفعل ذلك؟,0
@DimaSadek انشالله بيقبر قلبك يا رب,1
@DimaSadek @dareenshaheen @josephinedeeb يا عيب الشوم ع هيك رجال.. عم يستقوا ع بنت لحالها وهي عم تعمل شغلها كصحفية.… https://t.co/7vVSueneGd,0
@DimaSadek ديما سدي بوزك يا عاهرة يا فتنوية كلمة تفو عليكي قليلة,1
"@DimaSadek طرابلس بدها سعد رئيس حكومة 
عون مارح يستقيل ...",0
@DimaSadek احلى ديما، بافتخر بناس متلك يا بنت بلادي �,0
@DimaSadek لبنان صغيرة للدرجة المتظاهرين يسمحو للرقاصه باب المسجد � https://t.co/mbE88vZHn1,0
@yumnafawaz طب و التاريخ ؟ يمنى صرنا فايك نيوز ؟,0
@DimaSadek بلا فتنة المستشفي بحاجة لدم كرمال جرحي بحادث سير ، إتصلي وتأكدي يا حقودة,1
@DimaSadek @LBCI_NEWS @JeanFeghali يلي عم يعمل ترند ديما الواطية ..هوي واطي.. كفاكم كل ما اختلفتو مع مرأة بتقدو بال… https://t.co/NPQQgBYLqf,0
@DimaSadek يكبرو ويجاكرو جبران وحزب اللات سقط العهد وسيسقط الهيكل علجميع وسيسجل التاريخ سقوط عون وقمع شياطين ايران قمع الناس,0
@DimaSadek انتي شكلا الخسّة براسك اصفرّت وصار بدّا سوكلين,0
@DimaSadek صاروا عند القضاء، ما تستغبي وتستفرغي حقدك,1
